case,frame,rank,gdino_score,source_similarity,x1,y1,x2,y2,sam_score,mask_pixels,crop_path
Cosmos2.5_0036,21,2,0.1554431468248367,0.6230276823043823,633.600341796875,140.64349365234375,748.1953125,264.87176513671875,0.9609375,4628,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0021_rank_02.png
Cosmos2.5_0036,21,3,0.2302005589008331,0.609735906124115,628.722900390625,21.59286499023437,1208.9515380859375,700.249755859375,0.9765625,120399,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0021_rank_03.png
Cosmos2.5_0036,24,1,0.749562680721283,0.8247921466827393,663.5512084960938,338.92340087890625,758.9306030273438,409.5325317382813,0.97265625,4964,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0024_rank_01.png
Cosmos2.5_0036,24,2,0.2019344568252563,0.6097385287284851,626.6151123046875,27.885467529296875,1195.2764892578125,700.295166015625,0.98046875,119068,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0024_rank_02.png
Cosmos2.5_0036,24,3,0.1157320588827133,0.5788363218307495,1131.7225341796875,647.5691528320312,1243.3265380859375,701.6701049804688,0.95703125,3854,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0024_rank_03.png
Cosmos2.5_0036,27,1,0.712012529373169,0.8462184071540833,662.8135375976562,339.47808837890625,758.7031860351562,409.5357055664063,0.97265625,4976,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0027_rank_01.png
Cosmos2.5_0036,27,2,0.1078975051641464,0.6286239624023438,646.4863891601562,160.747314453125,743.6022338867188,277.0985412597656,0.95703125,4942,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0027_rank_02.png
Cosmos2.5_0036,27,3,0.2252479195594787,0.6186690926551819,641.5884399414062,43.77130126953125,1165.5068359375,700.1795043945312,0.98046875,115542,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0027_rank_03.png
Cosmos2.5_0036,30,1,0.672636866569519,0.8147239685058594,662.5264282226562,339.618408203125,758.6376342773438,409.6759643554688,0.96875,4981,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0030_rank_01.png
Cosmos2.5_0036,30,2,0.1376660019159317,0.6347572207450867,645.13720703125,160.9628143310547,741.8702392578125,281.6420593261719,0.953125,5069,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0030_rank_02.png
Cosmos2.5_0036,30,3,0.1024353206157684,0.6301736235618591,1136.7413330078125,375.4500427246094,1162.3541259765625,450.4572448730469,0.921875,781,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0030_rank_03.png
Cosmos2.5_0036,33,1,0.6586223244667053,0.8271841406822205,661.3870849609375,335.4938049316406,757.6541748046875,406.8302917480469,0.97265625,4848,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0033_rank_01.png
Cosmos2.5_0036,33,2,0.2551440894603729,0.6235908269882202,651.810302734375,47.457794189453125,1166.28466796875,700.1116943359375,0.98046875,112544,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0033_rank_02.png
Cosmos2.5_0036,33,3,0.1772357523441314,0.606366753578186,654.1627197265625,155.61419677734375,748.58740234375,274.54150390625,0.95703125,4194,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0033_rank_03.png
Cosmos2.5_0036,36,1,0.6589933633804321,0.6855987906455994,659.4457397460938,325.0118408203125,750.0657348632812,395.8569946289063,0.97265625,4759,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0036_rank_01.png
Cosmos2.5_0036,36,2,0.1053295508027076,0.6392948031425476,656.020263671875,149.499755859375,757.6546630859375,396.541259765625,0.96875,12474,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0036_rank_02.png
Cosmos2.5_0036,36,3,0.1351936161518097,0.6269925832748413,1134.9052734375,380.21923828125,1167.9189453125,458.23870849609375,0.9375,996,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0036_rank_03.png
Cosmos2.5_0036,39,1,0.7286266088485718,0.8356969952583313,660.5685424804688,319.0536499023437,749.9375610351562,395.1548461914063,0.97265625,4872,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0039_rank_01.png
Cosmos2.5_0036,39,2,0.1676545590162277,0.6383630037307739,667.2238159179688,150.47833251953125,759.2258911132812,269.1515808105469,0.9609375,4868,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0039_rank_02.png
Cosmos2.5_0036,39,3,0.1204811334609985,0.6245617866516113,1133.4149169921875,380.9397583007813,1167.6278076171875,458.0192260742188,0.94140625,1064,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0039_rank_03.png
Cosmos2.5_0036,42,1,0.753104567527771,0.8450853824615479,660.4406127929688,318.9613342285156,749.7631225585938,395.0944519042969,0.97265625,4852,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0042_rank_01.png
Cosmos2.5_0036,42,2,0.1393882632255554,0.6414563655853271,666.9813842773438,150.61367797851562,758.9048461914062,269.4730834960937,0.9609375,4888,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0042_rank_02.png
Cosmos2.5_0036,42,3,0.1947665959596634,0.6082054376602173,660.5687255859375,43.301666259765625,1168.5328369140625,700.1124267578125,0.984375,115117,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0042_rank_03.png
Cosmos2.5_0036,45,1,0.7475442886352539,0.8250162601470947,661.1398315429688,317.9548645019531,750.3163452148438,394.3575744628906,0.97265625,4872,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0045_rank_01.png
Cosmos2.5_0036,45,2,0.1202020123600959,0.6147398948669434,668.1653442382812,150.16275024414062,759.3910522460938,268.3314208984375,0.9609375,4704,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0045_rank_02.png
Cosmos2.5_0036,45,3,0.1140840202569961,0.6136137843132019,1133.919921875,381.3565979003906,1167.669189453125,457.5909729003906,0.9375,988,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0045_rank_03.png
Cosmos2.5_0036,48,1,0.7405995726585388,0.7381120324134827,662.4335327148438,313.3133239746094,753.9834594726562,396.1528625488281,0.97265625,5435,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0048_rank_01.png
Cosmos2.5_0036,48,2,0.2008854001760482,0.6160602569580078,662.3316650390625,37.36700439453125,1174.020751953125,700.36279296875,0.98046875,117313,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0048_rank_02.png
Cosmos2.5_0036,48,3,0.1273120045661926,0.5971245765686035,670.92431640625,147.21151733398438,762.0328369140625,266.07232666015625,0.96484375,4981,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0048_rank_03.png
Cosmos2.5_0036,51,1,0.7234309911727905,0.7744544744491577,658.5010375976562,318.1065673828125,751.2390747070312,405.3551025390625,0.97265625,5796,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0051_rank_01.png
Cosmos2.5_0036,51,2,0.1188314408063888,0.662100613117218,655.1437377929688,148.1543731689453,757.8059692382812,405.8870849609375,0.96875,14347,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0051_rank_02.png
Cosmos2.5_0036,51,3,0.2063644528388977,0.6157352924346924,660.0943603515625,37.33218383789063,1175.669921875,700.365966796875,0.984375,118058,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0051_rank_03.png
Cosmos2.5_0036,54,1,0.706595242023468,0.8246465921401978,651.613525390625,323.7001647949219,746.1556396484375,414.0206604003906,0.97265625,6146,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0054_rank_01.png
Cosmos2.5_0036,54,2,0.1066382229328155,0.662744402885437,647.318115234375,151.6827850341797,751.5062255859375,414.6395263671875,0.96484375,14179,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0054_rank_02.png
Cosmos2.5_0036,54,3,0.2264043986797332,0.6173031330108643,651.5318603515625,39.578155517578125,1174.5850830078125,700.62744140625,0.984375,117218,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0054_rank_03.png
Cosmos2.5_0036,57,1,0.599968433380127,0.8677399158477783,642.6390991210938,327.79449462890625,739.2131958007812,416.40631103515625,0.97265625,6043,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0057_rank_01.png
Cosmos2.5_0036,57,2,0.1030141785740852,0.6455965638160706,637.6244506835938,154.50949096679688,746.6200561523438,417.2503356933594,0.96875,14299,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0057_rank_02.png
Cosmos2.5_0036,57,3,0.1194321140646934,0.6353186368942261,912.3223876953124,468.888916015625,1111.219970703125,701.549072265625,0.9375,25884,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0057_rank_03.png
Cosmos2.5_0036,60,1,0.6892770528793335,0.870752215385437,638.76513671875,328.8462829589844,736.2227783203125,416.5013732910156,0.97265625,5565,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0060_rank_01.png
Cosmos2.5_0036,60,2,0.1004184037446975,0.6576697826385498,634.1364135742188,155.40301513671875,742.8621215820312,417.27044677734375,0.96484375,14311,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0060_rank_02.png
Cosmos2.5_0036,60,3,0.2536364793777466,0.6166536808013916,636.8790893554688,44.213470458984375,1165.072998046875,700.1124267578125,0.98046875,115753,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0060_rank_03.png
Cosmos2.5_0036,63,1,0.6875145435333252,0.8755393624305725,638.4431762695312,329.1279296875,735.8107299804688,416.4483642578125,0.97265625,5563,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0063_rank_01.png
Cosmos2.5_0036,63,2,0.2599107921123504,0.616256833076477,635.3873291015625,44.39126586914063,1164.6824951171875,700.2054443359375,0.984375,116599,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0063_rank_02.png
Cosmos2.5_0036,63,3,0.1233894377946853,0.5969623327255249,1131.4197998046875,647.14697265625,1242.6051025390625,701.8232421875,0.95703125,3925,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0063_rank_03.png
Cosmos2.5_0036,66,1,0.6824526190757751,0.8341985940933228,638.0659790039062,329.1504211425781,735.6390991210938,416.2911071777344,0.97265625,5629,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0066_rank_01.png
Cosmos2.5_0036,66,2,0.101945012807846,0.6595362424850464,634.1903686523438,155.93589782714844,741.2504272460938,416.9736328125,0.96484375,14274,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0066_rank_02.png
Cosmos2.5_0036,66,3,0.2556228339672088,0.6147679090499878,638.2921142578125,44.33734130859375,1164.481201171875,700.1560668945312,0.98046875,116523,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0066_rank_03.png
Cosmos2.5_0036,69,1,0.6770676374435425,0.8516470193862915,638.0299072265625,329.1446533203125,735.5582275390625,416.4044189453125,0.97265625,5609,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0069_rank_01.png
Cosmos2.5_0036,69,2,0.2470351457595825,0.6123809218406677,638.18994140625,44.2767333984375,1164.74560546875,700.11279296875,0.98046875,116400,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0069_rank_02.png
Cosmos2.5_0036,69,3,0.1249604970216751,0.5800194144248962,1131.5626220703125,647.2537841796875,1242.7408447265625,701.795654296875,0.95703125,3982,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0069_rank_03.png
Cosmos2.5_0036,72,1,0.6965875029563904,0.8472452163696289,637.7699584960938,329.3694763183594,735.1268920898438,416.1940612792969,0.97265625,5597,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0072_rank_01.png
Cosmos2.5_0036,72,2,0.243795096874237,0.6098002791404724,636.7979125976562,44.170501708984375,1164.858642578125,700.21435546875,0.984375,116371,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0072_rank_02.png
Cosmos2.5_0036,72,3,0.1142493784427642,0.5833439826965332,645.7911376953125,156.90219116210938,744.7666015625,274.0578308105469,0.96484375,5579,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0072_rank_03.png
Cosmos2.5_0036,75,1,0.6996020078659058,0.8461142182350159,635.0948486328125,329.21307373046875,732.3070068359375,415.4280395507813,0.97265625,5690,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0075_rank_01.png
Cosmos2.5_0036,75,2,0.2434763610363006,0.6103715896606445,635.0376586914062,44.35714721679688,1164.90673828125,700.240966796875,0.98046875,116073,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0075_rank_02.png
Cosmos2.5_0036,75,3,0.1166238784790039,0.5982766151428223,645.4217529296875,156.3783721923828,743.6429443359375,274.4126892089844,0.9609375,5819,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0075_rank_03.png
Cosmos2.5_0036,78,1,0.6959450244903564,0.8544157147407532,634.6878662109375,329.41162109375,731.9461669921875,415.4829711914063,0.97265625,5611,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0078_rank_01.png
Cosmos2.5_0036,78,2,0.2432823479175567,0.6073912978172302,635.8463745117188,44.276947021484375,1164.50830078125,700.119873046875,0.98046875,116122,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0078_rank_02.png
Cosmos2.5_0036,78,3,0.1315712928771972,0.5915676355361938,1131.373046875,647.2890014648438,1243.1953125,701.8084106445312,0.95703125,4007,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0078_rank_03.png
Cosmos2.5_0036,81,1,0.6951761841773987,0.8421441316604614,634.2006225585938,329.4021301269531,731.6613159179688,415.4427795410156,0.97265625,5602,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0081_rank_01.png
Cosmos2.5_0036,81,2,0.2426708191633224,0.6138197183609009,637.2564086914062,44.163665771484375,1164.572265625,700.00732421875,0.98046875,115723,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0081_rank_02.png
Cosmos2.5_0036,81,3,0.1027558296918869,0.5679565668106079,489.1561279296875,146.35997009277344,503.9453125,189.1156463623047,0.90234375,449,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0081_rank_03.png
Cosmos2.5_0036,84,1,0.7005628943443298,0.8266996145248413,634.2332153320312,329.3613586425781,731.4227905273438,415.4113464355469,0.9765625,5606,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0084_rank_01.png
Cosmos2.5_0036,84,2,0.1056071892380714,0.6658966541290283,631.5794067382812,154.2002410888672,740.5087280273438,416.1558837890625,0.9609375,14317,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0084_rank_02.png
Cosmos2.5_0036,84,3,0.2375974804162979,0.6178895831108093,642.2473754882812,43.69107055664063,1163.98828125,700.2239990234375,0.98046875,114945,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0084_rank_03.png
Cosmos2.5_0036,87,1,0.7376825213432312,0.8101961016654968,633.747802734375,329.1593933105469,731.8575439453125,415.4567565917969,0.9765625,5950,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0087_rank_01.png
Cosmos2.5_0036,87,2,0.2041043639183044,0.614260733127594,647.256591796875,44.162689208984375,1164.511474609375,700.2303466796875,0.98046875,116399,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0087_rank_02.png
Cosmos2.5_0036,87,3,0.2020564973354339,0.6035556793212891,652.7650146484375,153.70533752441406,751.9654541015625,270.196044921875,0.9609375,5017,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0087_rank_03.png
Cosmos2.5_0036,90,1,0.7074418067932129,0.7891548871994019,635.3631591796875,328.0165405273437,733.41748046875,414.6446533203125,0.97265625,5838,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_identity_eval_casewise/case_Cosmos2.5_0036/crops/Cosmos2.5_0036/frame_0090_rank_01.png
